gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1933386612	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004411	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1963-09-01	1	9	1963	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.541Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386611	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004422	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1989-08-10	10	8	1989	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.518Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386610	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004428	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-04-19	19	4	1994	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.511Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386609	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004369	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-02-11	11	2	1994	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.800Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386608	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004430	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-02	2	5	1996	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.553Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386607	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004425	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1991-04-12	12	4	1991	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.523Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386606	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004427	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-04-19	19	4	1994	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.509Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386605	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004374	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-07-02	2	7	1994	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.607Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386604	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004372	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-07-04	4	7	1994	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.611Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386603	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004370	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1990-04-21	21	4	1990	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.610Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386602	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004413	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-11-01	1	11	1967	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.543Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386601	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004358	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1961-04-01	1	4	1961	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.806Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386521	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004399	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1955-05-01	1	5	1955	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.617Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386520	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004388	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-03	3	5	1996	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.596Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386519	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004405	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1965-11-10	10	11	1965	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.371Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386518	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004364	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1991-05-31	31	5	1991	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.800Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386517	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004386	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-12	12	5	1996	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.592Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386516	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004398	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-03-06	6	3	1967	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.617Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386515	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004387	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-12	12	5	1996	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.591Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386514	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004424	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1989-08-16	16	8	1989	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.521Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386513	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004406	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1963-10-01	1	10	1963	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.371Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386512	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004400	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-04-09	9	4	1966	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.371Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386511	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004389	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1967-11-01	1	11	1967	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.600Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386510	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004393	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1963-06-01	1	6	1963	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.619Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386509	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004385	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-10	10	5	1996	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.591Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386508	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004299	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Cyathosternum			GENUS	Cataloipidius Bolívar, 1914	Cataloipidius prehensile		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1963-11-01	1	11	1963	1706889		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.875Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386507	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004288	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Petamella			GENUS	Petamella Giglio-Tos, 1907	Petamella natalensis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1961-10-01	1	10	1961	1711842		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.901Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386506	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004390	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Oxycatantops	Oxycatantops spissus		SPECIES	Catantops spissus (Walker, 1870)	Catantops spissus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1924-12-12	12	12	1924	1711997	1711990	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.617Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386505	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004305	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Cyathosternum			GENUS	Cataloipidius Bolívar, 1914	Cataloipidius prehensile		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1956-12-01	1	12	1956	1706889		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.844Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386504	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004286	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Agrius	Agrius convolvuli		SPECIES	Herse convolvuli (Linnaeus, 1758)	Herse convolvulus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1991-03-21	21	3	1991	9588330	1861644	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.888Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386503	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004264	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Agrius	Agrius convolvuli		SPECIES	Herse convolvuli (Linnaeus, 1758)	Herse convolvulus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-12-18	18	12	1994	9588330	1861644	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.881Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386502	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004344	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1937-04-01	1	4	1937	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.759Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386501	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004335	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1955-11-01	1	11	1955	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.792Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386500	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004362	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1986-04-20	20	4	1986	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.803Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386499	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004373	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-07-02	2	7	1994	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.612Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386498	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004278	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Agrius	Agrius convolvuli		SPECIES	Herse convolvuli (Linnaeus, 1758)	Herse convolvulus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-04-14	14	4	1996	9588330	1861644	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.893Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386497	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004280	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Agrius	Agrius convolvuli		SPECIES	Herse convolvuli (Linnaeus, 1758)	Herse convolvulus		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-05-09	9	5	1996	9588330	1861644	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.891Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386496	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004329	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1955-12-01	1	12	1955	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.846Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386495	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004310	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Acorypha	Acorypha pallidicornis		SPECIES	Acorypha pallidicornis (Stål, 1876)	Acorypha pallidicornis		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1957-04-01	1	4	1957	1713787	1713787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.854Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386494	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004294	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Cyathosternum			GENUS	Cataloipidius Bolívar, 1914	Cataloipidius prehensile		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1953-10-17	17	10	1953	1706889		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.876Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933386493	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000004295	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Cyathosternum			GENUS	Cataloipidius Bolívar, 1914	Cataloipidius prehensile		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1983-11-18	18	11	1983	1706889		PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.877Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
